"Date","Log_Return_Pct"
2014-05-21,0.808334054774651
2014-05-22,0.235944419471412
2014-05-23,0.4239392917885
2014-05-27,0.596995021152846
2014-05-28,-0.111469275005849
2014-05-29,0.535275865736118
2014-05-30,0.184198044310158
2014-06-02,0.0727561364058715
2014-06-03,-0.0379288469535055
2014-06-04,0.188987660636286
2014-06-05,0.650408211966269
2014-06-06,0.461708354801971
2014-06-09,0.0938330856486758
2014-06-10,-0.0246013881879392
2014-06-11,-0.354331115166673
2014-06-12,-0.711413908890979
2014-06-13,0.312965919907082
2014-06-16,0.0836355330786631
2014-06-17,0.21702124448888
2014-06-18,0.768924316072983
2014-06-19,0.12766632951644
2014-06-20,0.172856349567674
2014-06-23,-0.0132472852898857
2014-06-24,-0.645610649861794
2014-06-25,0.488555742271757
2014-06-26,-0.117957942763969
2014-06-27,0.190904523808388
2014-06-30,-0.0372325997001433
2014-07-01,0.665557289682273
2014-07-02,0.0658596075123086
2014-07-03,0.546455022767223
2014-07-07,-0.393123905432358
2014-07-08,-0.707376218168054
2014-07-09,0.463351655325894
2014-07-10,-0.413962832447368
2014-07-11,0.146984199804745
2014-07-14,0.48318607269966
2014-07-15,-0.19339645679457
2014-07-16,0.419228500944868
2014-07-17,-1.19046059274774
2014-07-18,1.02126088996712
2014-07-21,-0.232294642390496
2014-07-22,0.500361116730019
2014-07-23,0.175290077701273
2014-07-24,0.0488036812551051
2014-07-25,-0.486094604610976
2014-07-28,0.0288113393553502
2014-07-29,-0.453806841371396
2014-07-30,0.00609109194096291
2014-07-31,-2.02019321552296
2014-08-01,-0.286321623129826
2014-08-04,0.716331444964613
2014-08-05,-0.973267919733622
2014-08-06,0.00156384263600984
2014-08-07,-0.557211544673297
2014-08-08,1.1465422557972
2014-08-11,0.275562502584137
2014-08-12,-0.163798237415591
2014-08-13,0.66847671025112
2014-08-14,0.433639827369792
2014-08-15,-0.00613748075712905
2014-08-18,0.849548321965976
2014-08-19,0.498819017919772
2014-08-20,0.247474828254379
2014-08-21,0.294554728027041
2014-08-22,-0.19945749188226
2014-08-25,0.477635386360387
2014-08-26,0.105052889524337
2014-08-27,0.00499860432849886
2014-08-28,-0.169133054494619
2014-08-29,0.331491432902009
2014-09-02,-0.0544214217702788
2014-09-03,-0.0779444752801339
2014-09-04,-0.153559920471302
2014-09-05,0.502324770495921
2014-09-08,-0.307784585431659
2014-09-09,-0.656652153268489
2014-09-10,0.363944360036772
2014-09-11,0.0881516764723145
2014-09-12,-0.598040549200629
2014-09-15,-0.0710403748109378
2014-09-16,0.745650732455605
2014-09-17,0.129480507908841
2014-09-18,0.487925712733972
2014-09-19,-0.0477383510403051
2014-09-22,-0.804560253021869
2014-09-23,-0.579325007962606
2014-09-24,0.780197675865413
2014-09-25,-1.63009132651704
2014-09-26,0.853926112400138
2014-09-29,-0.25500508569154
2014-09-30,-0.27898165443121
2014-10-01,-1.33371061126377
2014-10-02,0.000514332825041208
2014-10-03,1.11036355239031
2014-10-06,-0.156638600139836
2014-10-07,-1.52416186191289
2014-10-08,1.73109474980588
2014-10-09,-2.08778484543144
2014-10-10,-1.1517080026211
2014-10-13,-1.66050332025227
2014-10-14,0.157761968086678
2014-10-15,-0.813330072607776
2014-10-16,0.0144967200442103
2014-10-17,1.28018133771466
2014-10-20,0.910111612128084
2014-10-21,1.93853708277514
2014-10-22,-0.732610066161232
2014-10-23,1.22283057215995
